recipe_name,weight,energy_gm,protein_gm,fat_gm,carbs_gm,total_dietary_fibre_gm,sugar_gm,sodium_mg,trans_fat_gm,total_saturated_fat_gm,cholesterol_mg,added_sugar_gm,clusterID,energy_gm_tag,protein_gm_tag,fat_gm_tag,carbs_gm_tag,total_dietary_fibre_gm_tag,sugar_gm_tag,sodium_mg_tag,trans_fat_gm_tag,total_saturated_fat_gm_tag,cholesterol_mg_tag,added_sugar_gm_tag
bengali mixed vegetable sabzi,100,261.7955556,15.58933333,2.075555556,46.72088889,18.59644444,3.014222222,187.54133330000002,0.015644444,0.188533333,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
chhole bhature,100,262.0974946,9.344803283,11.55419986,30.62607289,11.43130582,0.15588945199999998,135.7448709,0.153000241,0.451744629,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"ram khichdi,ram pulao,gatta pulao",100,265.42391299999997,10.05434783,2.35326087,50.77119565,7.909782609,1.657717391,221.6086957,0.0,0.10158695699999999,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"fada ni khichdi,vegetable dalia,dalia khichdi",100,266.3650794,13.63769841,4.339285714,44.89007937,11.71984127,3.7394444439999996,170.5555556,0.0,0.091206349,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
methi palak chawli dhokla,100,266.4299065,18.7364486,2.796261682,41.74579439,0.807476636,0.0,394.6654206,0.032897196000000004,0.08654205599999999,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"bhaja moonger daal,bhaja muger dal,bengali style bengali mung dal",100,269.36852999999996,15.25695652,4.374637681,43.45447205,11.70186335,2.489440994,423.9855072,0.00057971,0.128848861,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"spicy pudina khakra,pudina khakra",100,271.9911504,10.63548673,3.874955752,53.07787611,9.085840708,0.580973451,2394.778761,0.031150442,0.09664601800000001,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
moong dal parantha,100,276.27559060000004,10.43937008,5.330708661,49.95732283,8.283464567000001,2.0188976380000003,1906.76378,0.06929133900000001,0.23708661399999997,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
chhole bhature without aloo,100,279.74082819999995,10.17246059,12.7782661,31.48378841,12.47125301,0.172548758,149.075875,0.169350788,0.5000208389999999,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
bengali style brown rice khichdi,100,294.9011858,14.08735178,2.3952569169999998,55.08063241,14.22134387,2.615810277,170.7035573,0.00023715400000000003,0.23513834,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
methi thepla,100,328.8333333,11.18291667,8.421130952,56.54529762,8.910714286000001,2.4678571430000003,2658.359524,0.118928571,0.37226785700000004,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
long bean salad,100,304.44543430000004,22.076735600000003,1.849506841,50.07765829,0.236334712,0.924339803,104.465797,0.030200445,0.8006815140000001,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"french bean and dal stir fry,french bean moong dal stir fry,paasi parupu beans poriyal,french bean channa dal stir fry",100,335.4015927,17.97234736,2.8158892680000003,61.15243838,23.61949185,0.006143345,92.8668942,0.013348502,0.23691771,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"grean peas/pattani sundal,pattani sundal,pachai pattani sundal",100,364.966581,15.85449871,13.39588689,45.50976864,1.950385604,0.0,513.907455,0.135732648,0.357069409,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"rajma sundal,kidney bean sundal",100,366.6222222,20.65555556,7.262222222,54.73333333,0.906666667,0.0,430.6444444,0.0,0.47333333299999997,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
baked thattai,100,366.635514,13.03121495,5.68728972,65.90766355,10.32616822,0.608411215,381.6168224,0.08803738300000001,0.129813084,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"ragi thattai,ragi chekkalu,ragi nippattu",100,367.90808819999995,7.401433824,8.518419117999999,65.98658088,10.83970588,0.003308824,155.0110294,0.11647058800000001,0.383128676,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
bengali masala parantha,100,369.36363639999996,12.00909091,9.090909091,65.42727273,9.727272727,0.37272727299999997,3953.5909090000005,0.12,0.315681818,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"multi grain dosa,4 flour dosa",100,369.72307689999997,14.75692308,7.123076922999999,63.59692308,7.969230769,0.6369230770000001,2246.030769,0.08123076900000001,0.378615385,0.006153846,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"healthy stuffed luchi,bengali roti",100,364.966443,16.95838926,6.523489933,62.76241611,9.046979866000001,0.22013422800000002,2345.959732,0.0,0.0,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"mixed kathol,mixed beans,mixed pulses",100,371.0486486,20.5852973,8.071243243,54.95805405,7.835675676,3.144324324,442.5297297,0.121621622,0.4,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"mag dal ni kachori,gujrati dal ki kachori",100,382.1676647,18.0,9.766467066,55.86203593,6.538922156,1.1952095809999999,254.245509,0.126467066,0.33269461100000003,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
moong dal mangodi,100,385.39534879999997,22.79069767,8.093023256,55.72093023,7.627906977,0.0,25.30232558,0.122790698,0.32302325600000004,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"nariyal chane ke paranthe,coconut chickpea paratha,nariyal chane ke parathe",100,398.300578,12.72369942,17.80578035,49.81040462,11.086705199999999,3.853179191,1628.647399,0.091560694,0.448959538,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"gehun ki bikaneri khichdi,wheat khichdi",100,398.5964912,12.57894737,11.78947368,60.47368421,10.21052632,0.0,696.7368421,0.0,0.0,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"sweet adai,inippu adai,karthigai vella adai",100,433.857868,8.564467005,19.46700508,59.62639594,7.898477157,0.249746193,2071.3705579999996,0.0,0.0,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
whole wheat dosa with paneer chilli,100,331.277533,16.03127753,4.503964758,58.92422907,17.35682819,2.030396476,954.6872247000001,0.03876652,0.35819383299999996,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
french beans in coconut curry,100,379.19158880000003,15.45481308,13.37616822,50.96836449,19.1135514,0.135327103,195.0981308,0.049345794000000005,0.473378505,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"sookha moong,dry moong",100,362.32258060000004,21.19784946,7.707634409,52.48913978,7.139784946,0.644946237,856.9516129000001,0.11354838699999999,0.30043010800000003,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"golpapadi,sukhadi,gujarati gol papadi,sukhdi,gur papdi",100,457.2068966,6.496436782000001,19.61908046,66.38310345,5.143678161,0.222873563,1582.597701,0.0,0.05191954,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
bulgar wheat pongal,100,360.0923788,17.00568129,5.792725172999999,62.83443418,9.575057737,0.20115473399999997,915.6096997999999,0.081293303,0.322422633,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
methi ki missi roti,100,360.30075189999997,12.37518797,11.81654135,51.96165414,6.037593985,3.355639098,1075.766917,0.207518797,0.0,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
rajgira parantha,100,336.447205,11.83921325,7.8972256729999994,56.30654244,6.077432712,1.440289855,404.07453419999996,0.036438923,0.09638095199999999,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
oats roti,100,337.5784148,11.28219224,7.1178077570000005,59.60996627,9.020489039,0.68703204,1471.560708,0.051939292000000005,0.698700675,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
thai green stir fry rice,100,338.68563819999997,9.951663642,2.531881428,68.25535390000002,7.507199032000001,1.0248638840000002,124.06654569999999,0.010647308000000001,0.062056865999999995,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"mag ni dal na dhokla,green moong dal dhokla",100,342.03435110000004,22.72664122,3.150305344,55.86419847,7.59389313,0.46374045799999997,915.2862595,0.038854962,0.149427481,0.18320610699999998,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"cracked wheat with mutton porridge,alisa,shurba,broken wheat with mutton",100,343.04429530000004,6.9625503360000005,16.86993289,43.88268456,7.478389262,0.22013422800000002,530.5285906,0.0,0.12456375800000001,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"coriander upma,dhania upma",100,343.30815110000003,8.783976143,6.640874751,62.5366998,0.470974155,1.649025845,404.9741551,0.104970179,0.277996024,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"sambar powder,sambhar masala",100,337.18478260000006,17.38858696,10.15815217,49.654891299999996,16.32717391,0.0,33.42391304,0.095652174,0.41304347799999996,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
mexican pizza fajita veggies,100,347.40740739999995,12.81185185,8.49382716,56.15209877,2.360493827,1.029135802,793.3679012,0.034765432,0.09145679,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"dal kalai, bengali kalai dal,bengali style dhuli urad ka daal",100,352.85714289999993,21.54875,5.741517857000001,54.028125,10.55357143,0.22767857100000002,36.13392857,0.078571429,0.21288392899999997,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"4 flour dosa,mixed flour dosa",100,353.7377049,11.13606557,3.9139344260000004,69.09754098,10.114754099999999,0.169672131,446.66393439999996,0.021639343999999998,0.10086065599999999,0.001639344,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"french bean poriyal,beans poriyal,green beans poriyal,green beans with grated coconut",100,354.6416862,17.83138173,5.232693208,60.66510539,24.24355972,0.0,107.62997659999998,0.00039344300000000005,1.365854801,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
oats & onion appe,100,355.58,12.815999999999999,10.22,53.786,9.113999999999999,0.594,11.868,0.1056,0.9438,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
"jowar bakhri,jowar roti",100,345.64885499999997,10.5351145,1.93129771,71.99770992,9.702290076,0.03129771,560.5648855000001,0.0,0.0,0.0,0.0,24,HIGH,LOW,LOW,HIGH,LOW,,,HIGH,,HIGH,HIGH
paneer ghee roast,100,267.08324419999997,8.795767772,23.62749198,4.856119809,0.508295245,0.010502771999999999,1138.858893,0.0,8.928290577,39.03530098,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
chicken ghee roast,100,271.905574,8.749819052000001,23.57060108,7.820222546,1.991118968,1.3053244590000002,1253.444468,0.02703827,1.4247549919999998,37.19009983,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"batter fried chicken finger,chicken fingers",100,285.937421,18.49771176,20.90383059,6.147395702000001,1.654424779,0.31068268,749.3097345,0.221491783,4.796335019,66.34070796,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
grilled chicken salad,100,408.6929934,11.71096441,26.84086643,18.0446622,0.07333677200000001,1.5014337290000002,321.0232078,0.124517793,5.92870655,121.4646725,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
orange sandesh,100,297.3047896,10.80943396,19.23584906,1.79245283,0.0,0.0,1.0754716979999999,0.0,11.32075472,49.81132075,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"ginger chutney,adrak chutney,spicy ginger dip",100,300.3344051,1.567073955,14.71286174,41.23009646,1.014790997,0.77170418,1279.588424,0.004051447,12.02158842,0.0,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
afghani paneer,100,347.6016949,12.44779661,31.28898305,5.155847458,0.7474576270000001,0.529830508,337.2966102,0.0,16.35459322,68.13559322,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
homemade chicken nuggets,100,338.3671875,12.49296875,19.45625,28.440625,1.0546875,1.453125,499.25,0.272890625,1.831875,33.59375,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
paneer pudina tikki,100,362.85,10.15983333,33.58633333,5.755833332999999,0.995,0.032,646.2166667,0.29333333300000003,10.79881667,44.0,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
paneer roasted with ghee,100,368.6956522,12.17391304,34.782608700000004,1.739130435,0.0,0.0,0.0,0.0,13.04347826,57.39130435,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
ceaser salad shrimps,100,394.335077,12.36944817,24.96195977,18.03476019,0.07333677200000001,1.5014337290000002,335.6286746,0.109417225,5.3840959260000005,140.03094380000002,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
pepper paneer,100,258.721519,7.920316456,23.68810127,3.924556962,2.0462025319999997,0.746962025,543.5379747000001,0.280481013,11.91349367,33.41772152,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
ceasar salad chicken,100,408.6929934,11.71096441,26.84086643,18.0446622,0.07333677200000001,1.5014337290000002,321.0232078,0.124517793,5.92870655,121.4646725,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"baked camembert tart,camembert tart",100,332.4916865,15.41333135,13.5423753,38.64036223,2.9507125889999997,0.614845606,1215.339667,0.0,7.450267815,33.98159145,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
ceasar salad,100,496.1039851,9.826154901,33.00647019,23.96806032,0.097464016,1.995394106,406.8978753,0.144098698,7.122194653999999,133.1322824,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"moong dal payasam,moong dal kheer,dal payasam,pasi paruppu payasam,pesara pappu payasam",100,430.75199999999995,6.565760000000001,26.76288,41.33552,1.4704,0.28368000000000004,24.608,0.001344,4.332144,0.48,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"non tandoor butter naan,homemade butter nan",100,412.4576271,9.577457627000001,18.36974576,53.57644068,1.2279661020000001,0.8772881359999999,733.7966102,0.33335593199999997,5.923618643999999,22.16949153,0.0,0,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"red coconut chutney,hot red chilly coconut chutney",100,416.970297,3.8012490480000003,39.01629855,13.02074638,9.189794363999999,1.38790556,446.3762376,0.003838538,11.31979284,0.0,0.0,12,HIGH,LOW,HIGH,,LOW,,,HIGH,,HIGH,HIGH
"paneer amritsari tikka,paneer tikka",100,494.1091954,9.336206897,49.26954023,4.489655172,0.620689655,0.6235632179999999,226.42528739999997,0.6465517239999999,10.21724138,37.93103448,0.0,12,HIGH,LOW,HIGH,,LOW,,,HIGH,,HIGH,HIGH
"mixture namkeen,spicy mixture,mixture",100,540.4102564,13.74358974,41.00384615,35.96153846,3.705128205,3.321794872,502.58333330000005,4.243076923,1.369358974,1.282051282,0.0,12,HIGH,LOW,HIGH,,LOW,,,HIGH,,HIGH,HIGH
fried cashewnuts,100,577.8351647999999,16.01758242,48.43956044,27.63934066,2.901098901,6.2923076920000005,436.4725275,0.17406593399999998,7.30010989,8.791208791,0.0,12,HIGH,LOW,HIGH,,LOW,,,HIGH,,HIGH,HIGH
vegetable pan fried noodles,100,284.0463548,3.6829092439999997,14.892679000000001,34.18294372,2.202804275,1.433306516,234.10512200000002,0.254867257,0.7225599359999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
apple milkshake,100,326.67010310000006,2.32014433,27.09896907,19.08360825,0.742886598,10.15441237,0.35876288700000003,0.0,0.008101031,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
kerala dal,100,323.3178295,9.364341085,20.21348837,26.04651163,7.534883721,0.0,9.674418605,0.0019534879999999998,5.75372093,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"turkish piyaz,navy bean salad,turkish piyaz bean salad,piyaz",100,298.6397516,18.40385093,5.084720497,45.96248447,5.952795031,1.242981366,174.9565217,0.058956522000000004,1.841782609,0.031055901,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
apple milkshake without sugar,100,321.83296210000003,2.506169265,29.27171492,12.597483300000002,0.802449889,2.966792873,0.307349666,0.0,0.008750556999999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"masala vada,channa dal vada,masala vadai",100,312.8817204,8.061863799,20.01383513,26.03111111,6.603584229,0.092688172,725.5053763,0.31541218600000004,0.8350179209999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"veg bonda,vegetable bonda",100,310.27005479999997,10.41219731,15.25863478,33.63679123,8.384255107000001,4.538156452,318.529148,0.391479821,0.660842053,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"milagai bajji,chilli bajji,chilli pakoda,chilli pakora,stuffed chilli pakoda,stuffed chilli bajji",100,305.0833333,12.88819444,12.09222222,35.82694444,6.781944444,6.346111111,575.375,0.53,0.387555556,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"sabudana thalipeeth,sabudana aloo parantha,sago potato 
parantha",100,304.2190476,3.2,12.42857143,46.45352381,1.5,3.4466666669999997,375.25714289999996,0.134095238,0.950504762,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"punchkuti dal,panchratan dal,panchmel dal",100,300.7378641,14.01216828,10.99676375,37.17559871,6.6155339810000005,0.7006472490000001,647.4627832,0.324466019,3.9157734630000003,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
koraishutir dhokar dalna,100,299.750983,13.12043687,10.06020096,41.24507645,13.38401048,3.7992354739999996,230.4280253,0.198514635,2.314046308,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
pan fried noodles with soya braised vegetables,100,284.0463548,3.6829092439999997,14.892679000000001,34.18294372,2.202804275,1.433306516,234.10512200000002,0.254867257,0.7225599359999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"cabbage foogath,cabbage sabzi,patta gobhi sabzi,stir fried
 cabbage and green peas",100,318.8195233,12.38106697,15.50987514,33.66472191,15.42905789,4.406583428,451.1214529,0.001430193,4.2950147560000005,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
lemon pickle,100,312.76995310000007,9.630328638,24.61807512,19.23463224,7.746478872999999,0.61486698,791.3568075000001,0.0,3.4231721439999996,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"stuffed bhindi sambhaariya,stuffed bhindi sambhariya,bhindi sambhariya",100,266.8983051,8.571186441,15.07627119,25.08271186,5.288135593,6.122033898,353.7288136,0.45762711899999997,0.601779661,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
batter fried cheese stick,100,281.4098548,6.427877927999999,9.166474247,34.67705735,3.704986504,1.476052564,646.5205981,0.0,3.8565786,0.017841874,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"poha firni,flattened rice firni",100,277.7130045,7.805784752999999,14.73165919,27.95591928,1.582511211,5.050313901,13.27578475,1.4371748880000002,0.11498206300000001,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"date and sesame poranpoli,khajoor aur til poranpoli,khajoor parantha,sweet dates parantha",100,268.2285714,7.136952381,5.971619047999999,48.61333333,6.95047619,9.413333332999999,1294.171429,0.0,0.397542857,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"bajra, whole moong and green pea khichdi,bajra khichdi,bajra masala khichdi",100,249.62783419999997,12.625504300000001,3.2535183739999995,43.60036747,11.94417514,4.070914777,314.0195465,0.17594996100000002,3.4645371380000003,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"bengali prawn cutlet,prawn cutlet,chingri cutlet,bengali style chingri macher cutlet,chingri macher cutlet",100,247.6195122,13.34195122,9.036097561,27.84390244,3.473170732,3.326829268,614.7121951,0.237658537,0.505756098,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
dutch apple pie,100,242.6217025,3.6429290180000002,7.2554256189999995,41.63385912,1.479602937,12.547212400000001,26.35735654,0.0,0.015297797,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"aam ki launji,kairi ki launji,raw mango launji",100,231.24444440000002,0.435555556,13.39555556,28.50222222,1.8666666669999998,22.17777778,888.2666667000001,0.234666667,0.6173333329999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
rice noodle n vegetable medley,100,221.2170495,4.114320108,2.663250215,45.15244073,1.8674364330000002,4.013809114,398.9991402,0.208632846,3.7914290630000003,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"hing aloor dom,hing jeera aloo,hing diye niramish aloo-r dom,dum aloo without onion",100,187.0069112,6.349399256,5.31539075,29.52797448,6.904040404,2.4916799569999997,232.5108985,0.13482190300000002,1.417659755,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"rasam,tomato rasam,pepper rasam",100,182.71739130000003,9.26173913,2.933043478,34.31304348,8.797826087,6.452608696,856.4239130000001,0.206347826,4.77073913,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"paal payassam,milk payasam,milk kheer,paal payasam,pal payasam,milk pudding",100,179.43037969999997,4.078101266,5.011898734,25.56139241,0.148101266,12.64658228,15.12658228,0.0,0.020506329,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
nannari syrup,100,138.97530859999998,0.601851852,0.203580247,35.08765432,1.4049382719999999,31.0317284,4.456790123,0.00345679,0.11395061699999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"luv litchi,litchi milkshake,litchi smoothie",100,99.80983917,2.6348155159999997,3.4569536419999998,11.59116367,7.3793755910000005,12.01381268,18.628193,0.0,0.0,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
chocolate cupcake,100,331.57142860000005,4.825613383,11.67657993,52.44154275,0.557620818,22.26022305,438.09479550000003,0.196282528,0.516412639,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"cabbage vada,cabbage vadai,pesarapappu cabbage vada",100,282.86195289999995,8.173030302999999,18.071969699999997,23.10425926,5.7542087539999995,1.5341750840000001,353.9511785,0.296296296,0.7985639729999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"gold bags,fried potli,veggie stuffed potli,vegetable stuffed bags",100,333.37120289999996,5.880838396000001,17.42867558,38.05854192,1.1722964759999999,0.686998785,252.56196839999998,0.267314702,0.943343864,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
green peas ambti,100,290.3335237,17.99289549,3.3266704739999997,48.91465448,19.50691034,6.363449457000001,122.0970874,0.138572244,2.6379291830000002,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"cauliflower nu bhanulo,gobhi bhanulo",100,335.67963389999994,5.998810069,26.66050343,18.17748284,2.2398169340000003,3.161281465,372.19221969999995,0.16604119,0.16784897,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
mangalore banana puri,100,449.8844985,6.883890578,29.6899696,42.31902736,5.422492401,3.8395136780000003,1767.446809,0.42796352600000004,1.1258358659999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"moong dal laddoo,muger laddoo",100,450.46632120000004,15.23316062,17.84455959,57.96476684,5.098445596,20.68393782,17.11917098,0.0,0.0,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
moong dal kachori,100,459.51111110000005,11.14325926,21.74918519,55.23644444,1.694814815,0.48222222200000003,299.4814815,0.265333333,0.6173333329999999,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
dakor na gota,100,460.6682028,12.08847926,21.19447005,55.80322581,3.98156682,10.89861751,388.6221198,0.5788018429999999,0.853456221,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"chatambade,masala vade,dal vada,chattambade,chana dal chatambade",100,470.02898550000003,11.30848861,33.88033126,34.98136646,14.96356108,0.0,435.8799172,0.364389234,1.081573499,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
homemade bikaneri bhujia,100,476.79012350000005,17.18271605,26.88641975,42.17777778,2.666666667,2.679012346,508.8641975,0.604938272,1.143209877,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"shakar pare,sweet pare",100,479.46067419999997,7.511011236,29.79775281,48.25168539,5.770786517,9.191910112,1911.81573,0.0,0.0,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"til ladoo,sesame ladoo,sesame seeds laddoo,til laddu,til ke ladoo,til gud ladoo",100,497.07964599999997,10.30530973,29.03451327,53.83893805,5.973451327,0.550442478,42.74336283,0.0,3.6331858410000004,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
flax seeds dry chutney,100,508.57142860000005,17.41904762,40.15238095,27.504761900000002,26.0,1.476190476,1874.1904760000002,0.0,3.4857142860000003,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
"ellurundai,sesame seed laddu,sweet sesame seed balls",100,509.66666669999995,11.95333333,33.14666667,47.3,7.8666666670000005,0.2,34.66666667,0.0,4.638,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
baked bakharwadi,100,509.7438017,11.84214876,34.09256198,42.58942149,7.459504132,4.5813223139999995,1770.9669420000002,0.37586776899999996,1.602694215,0.0,0.0,2,HIGH,LOW,,,LOW,,,HIGH,,HIGH,HIGH
