recipe_name,ingredient_not_found,Error,item_link,weight,quantity,energy_gm,protein_gm,fat_gm,carbs_gm,total_dietary_fibre_gm,sugar_gm,sodium_mg,trans_fat_gm,total_saturated_fat_gm,cholesterol_mg,added_sugar_gm
"butterscotch praline ice cream,butterscotch ice cream",SUCCESS,SUCCESS,http://www.ruchiskitchen.com/recipe/no-churn-butterscotch-ice-cream/,1426.2,,4745.152,85.54691999999999,286.6649,476.01679999999993,0.0,409.07179999999994,594.824,0.0042,140.665382,690.958,0.0
vanilla sponge cake,SUCCESS,SUCCESS,https://www.kannammacooks.com/plain-vanilla-sponge-cake-moist-and-fluffy/,1376.25,12.0,4425.612499999999,82.39424999999999,122.735,750.93875,0.24750000000000003,399.26,746.9250000000001,3.278,51.376712500000004,215.0,0.0
strawberry sponge cake,SUCCESS,SUCCESS,https://www.kannammacooks.com/plain-vanilla-sponge-cake-moist-and-fluffy/,1371.25,12.0,4411.2125,82.39124999999999,122.735,750.30625,0.24750000000000003,399.26,746.475,3.278,51.3762125,215.0,0.0
moong dal mangodi,SUCCESS,SUCCESS,https://www.tarladalal.com/Moong-Dal-Mangodi-3852r,415.0,,1524.6,98.0,19.8,239.6,32.8,0.0,108.8,0.264,0.6945,0.0,0.0
"rainbow sundae,sprinkles ice cream sundae",SUCCESS,SUCCESS,,138.0,,374.43222222222226,5.061111111111112,11.28411111111111,62.67905555555556,0.336,34.1904,156.75555555555556,0.0,3.185761111111111,21.6,7.5
"chikoo ice cream,sapota ice cream",SUCCESS,SUCCESS,http://www.cookwithmanali.com/chikoo-ice-cream/,772.5,,1477.1,24.47,73.45750000000001,182.15,43.6,81.6,214.1,0.0,40.229,187.0,0.0
banana ice cream,SUCCESS,SUCCESS,,465.0,,513.8,6.543,3.0,112.49249999999999,7.2,0.0,775.65,0.12,1.1404999999999998,7.199999999999999,0.0
"dry fruit ice cream,mixed nuts ice cream",SUCCESS,SUCCESS,https://www.myweekendkitchen.in/kulfi-dry-fruit-icecream/,1866.25,,3066.025,78.43237500000001,162.402125,253.314625,4.34375,152.296,291.1,4.005,24.116275,102.0,0.0
"kaju gulab sundae,cashew and rose sundae,kaju rose sundae",SUCCESS,SUCCESS,http://allrecipes.com/recipe/213113/rose-ice-cream/,104.0,,409.655,10.475,23.942500000000003,40.0325,1.6529999999999998,26.3592,11.7,0.0,3.8915,5.225,23.0625
"kaju anjeer sundae,cashew and fig sundae",SUCCESS,SUCCESS,http://www.binjalsvegkitchen.com/fig-ice-cream-anjeer-ice-cream/,640.0,,1198.0,16.2205,80.30799999999999,106.5235,7.045,75.40599999999999,1167.3000000000002,0.2,49.4634,270.3,0.0
"golden fantasy,spongecake with vanilla ice cream",SUCCESS,SUCCESS,https://www.tarladalal.com/Sponge-Cake-with-Vanilla-Ice-Cream-36885r,869.6875,,1995.6010416666666,43.7756875,99.56991666666666,240.30422916666663,5.505625,181.91766666666666,80.59375,4.2781666666666665,31.981392708333335,229.91666666666666,0.0
"pink passion,spongecake with strawberry ice cream",SUCCESS,SUCCESS,https://www.tarladalal.com/Sponge-Cake-with-Vanilla-Ice-Cream-36885r,819.2708333333333,,1482.9010416666665,22.0254375,76.81991666666666,177.0515208333333,1.505625,136.29766666666666,78.55624999999999,0.27316666666666667,31.966351041666666,181.91666666666666,0.0
black forest cake,SUCCESS,SUCCESS,http://allrecipes.com/recipe/8095/black-forest-cake-i/,1857.9166666666667,,5370.674999999999,112.36349999999999,263.9,644.0253333333335,14.384999999999998,186.36833333333334,4964.216666666667,2.16,94.12897499999998,480.0,0.0
plum cake recipe,SUCCESS,SUCCESS,https://www.awesomecuisine.com/recipes/18220/plum-cake.html,3050.0,,11364.3,145.26999999999998,519.02,1638.0200000000002,14.34,1038.95,197.0,0.0,260.2666,1085.0,190.0
"cola fizz,cola float,cola vanilla float",SUCCESS,SUCCESS,http://www.geniuskitchen.com/recipe/classic-coke-float-173744,203.25,,84.61777777777777,0.10075,0.09,22.324791666666666,0.004,22.12226666666667,25.1125,0.0,0.000125,0.3,21.666666666666668
"lemon fizz,lemon float,lemon vanilla float",SUCCESS,SUCCESS,http://www.fauziaskitchenfun.com/sprite-and-vanilla-ice-cream-float,268.0,,187.9377777777778,3.4000000000000004,3.06,38.111111111111114,0.136,36.60151111111111,36.111111111111114,0.0,0.0,10.200000000000001,21.11111111111111
"orange fizz,orange float,orange vanilla float",SUCCESS,SUCCESS,http://redchillycurry.com/fanta-ice-cream-float-recipe/,268.0,,199.04888888888888,3.4000000000000004,3.06,42.0,0.136,39.93484444444445,33.333333333333336,0.0,0.0,10.200000000000001,0.0
bon bon,SUCCESS,SUCCESS,,925.8,,3155.108,41.156000000000006,178.27700000000002,338.10200000000003,0.0,61.49000000000001,0.0,0.0,17.974,0.0,0.0
kulfi,SUCCESS,SUCCESS,http://www.vegrecipesofindia.com/kulfi-recipe-basic-kulfi-recipe/,740.0,,690.3,23.8875,24.627000000000002,95.1505,1.095,53.03799999999999,6374.0,1.2000000000000002,15.15425,95.2,0.0
"dual mango ice cream,mango ice cream,alfonso ice cream",SUCCESS,SUCCESS,http://www.vegrecipesofindia.com/mango-ice-cream-easy-mango-ice-cream/,757.5,,1713.1,15.6045,100.78999999999999,190.93375,4.0,135.8,89.675,0.0,62.240249999999996,342.0,0.0
"horlicks peda,horlicks burfi",SUCCESS,SUCCESS,,500.0,,2683.5,39.085,161.035,276.2,16.200000000000003,172.725,297.5,2.795,4.63,0.0,6.75
kaju roll,SUCCESS,SUCCESS,http://food.ndtv.com/recipe-kaju-roll-219614,740.0,,2491.6,52.51,116.825,337.665,8.25,264.275,2547.7,0.48,24.0175,53.8,0.0
"bournvita peda,bournvita burfi",SUCCESS,SUCCESS,https://www.yummytummyaarthi.com/2014/10/bournvita-burfi-recipe.html,700.0,,3140.0,29.0,103.6,532.74,0.0,370.4,21.6,0.0,0.9,0.0,0.0
"kesar peda,saffron peda",SUCCESS,SUCCESS,https://www.tarladalal.com/Kesar-Peda-40033r,506.25,,2048.725,80.357875,103.998125,200.647125,0.04875,99.8,3.8000000000000003,0.0,0.019825000000000002,0.0,0.0
cheese burst dosa,SUCCESS,SUCCESS,https://www.tarladalal.com/Cheese-Burst-Dosa-Snack-42167r,765.0,,793.6208695652173,20.54820869565217,41.536739130434775,85.06258260869565,6.065217391304348,16.84371304347826,3883.5939130434786,1.0247600000000001,31.39174,97.6,0.0
"banana dosa,banana pancakes,kele ka dosa",SUCCESS,SUCCESS,,225.0,,349.26521739130436,2.895652173913043,15.430434782608696,49.806695652173914,2.191304347826087,10.023478260869565,79.74347826086955,0.0,0.0,0.0,0.0
"ribbon sev,flat besan sev",SUCCESS,SUCCESS,https://www.tarladalal.com/Ribbon-Sev-41058r,722.5,,2726.325,65.96125,41.619749999999996,516.7135000000001,38.4,14.8235,256.675,1.42755,14.8998,90.375,0.0
"cauliflower nu bhanulo,gobhi bhanulo",SUCCESS,SUCCESS,https://www.tarladalal.com/Cauliflower-Nu-Bhanolu-(-Gujarati-Recipe)-560r,546.25,,1833.6499999999999,32.768499999999996,145.63299999999998,99.2945,12.235000000000001,17.2685,2033.1000000000001,0.907,0.916875,0.0,0.0
"channa dal and cabbage tikki,channa dal and cabbage cutlet,channa 
dal aur patta gobhi ki tikki",SUCCESS,SUCCESS,https://www.tarladalal.com/Chana-Dal-and-Cabbage-Tikki-38028r,363.75,,1051.55,54.801,24.265,154.25,37.75,7.664999999999999,2151.4,0.499,1.028925,1.7999999999999998,0.0
methi makai dhebra,SUCCESS,SUCCESS,https://www.tarladalal.com/Methi-Makai-Bajra-Dhebra-Tea-Time-Snack-42183r,892.5,15.0,2786.625,78.18975,42.07525,536.2557499999999,63.324999999999996,16.682499999999997,5490.995,0.264,2.9022750000000004,1.7999999999999998,0.0
"sanwa dosa,crispy varai dosa,sama ke chawal ka dosa,sama dosa",SUCCESS,SUCCESS,https://www.tarladalal.com/Sanwa-Dosa-Recipe-Crispy-Varai-Dosa-42138r,765.0,6.0,2469.4,38.800000000000004,73.3,415.6,1.7,0.0,1948.9,1.056,2.778,0.0,0.0
"rice dosa,chawal ka dosa",SUCCESS,SUCCESS,https://www.tarladalal.com/Dal-and-Rice-Dosa-1695r,1065.0,6.0,4128.4,129.26,77.48,714.84,62.4,0.0,2169.9,1.056,3.726,0.0,0.0
"damni dhokla,5 grain dhokla",SUCCESS,SUCCESS,https://www.tarladalal.com/Damni-Dhokla-(-Non--Fried-Snacks-)-33276r,1120.0,4.0,3185.95,118.95500000000001,19.2,623.25,45.9,4.8,2497.1000000000004,0.26,4.711,12.0,0.0
"coriander upma,dhania upma",SUCCESS,SUCCESS,https://www.tarladalal.com/Coriander-Upma-39001r,503.0,,1726.84,44.183400000000006,33.403600000000004,314.55960000000005,2.369,8.294599999999999,2037.02,0.528,1.39832,0.0,0.0
"moong soup,moong dal soup",SUCCESS,SUCCESS,https://www.tarladalal.com/Moong-Soup-7436r,220.0,,742.4000000000001,49.035,7.424,120.49,16.43,0.252,1992.4,0.08800000000000001,0.23550000000000001,0.0,0.0
"4 flour dosa,mixed flour dosa",SUCCESS,SUCCESS,https://www.tarladalal.com/4-Flour-Dosa-40159r,1120.0,4.0,3933.6,125.11000000000001,43.5,767.87,119.9,0.41,5445.3,0.264,0.6945,0.0,0.0
lifafa paneer paratha,SUCCESS,SUCCESS,https://www.tarladalal.com/Lifafa-Paneer-Paratha-37908r,620.0,4.0,1761.0,52.6,31.6,305.6,0.0,0.0,2013.1000000000001,0.0,0.0,0.0,0.0
"palak soup shorba,spinach soup",SUCCESS,SUCCESS,https://www.tarladalal.com/Palak-Shorba-Diabetic-Friendly-33772r,732.0,,400.95,16.853899999999996,24.525000000000002,28.4844,13.338000000000001,0.216,4316.280000000001,0.4,3.8100099999999997,24.0,0.0
"bajra, whole moong and green pea khichdi,bajra khichdi,bajra masala khichdi",SUCCESS,SUCCESS,https://www.tarladalal.com/Bajra-Whole-Moong-and-Green-Pea-Khichdi-39646r,689.5,,1770.3700000000001,92.99009999999998,21.40625,308.77435,80.48300000000002,26.0335,2021.755,1.1252,22.155714999999997,0.0,0.0
"non tandoor butter naan,homemade butter nan",SUCCESS,SUCCESS,,295.0,10.0,1216.75,28.2535,54.190749999999994,158.05050000000003,3.6225,2.588,2164.7000000000003,0.9833999999999999,17.474674999999998,65.4,0.0
"quick rava idli,sooji idli,semolina idli,cream of wheat idli",SUCCESS,SUCCESS,https://www.tarladalal.com/Quick-Rava-Idli-(-South-Indian-Recipes)-32608r,1890.0,14.0,4284.950000000001,121.19,77.407,775.87,5.43,0.0,2373.5499999999997,0.0126,37.1115,0.0,0.0
"achari paneer tikka,pickle flavour paneer tikka",SUCCESS,SUCCESS,https://www.tarladalal.com/Paneer-Achari-Tikka-Indian-Starter-42147r,462.5,10.0,657.875,43.275,46.365,16.94,0.0,12.46,3143.4,0.648,7.285,42.0,0.0
methi thepla,SUCCESS,SUCCESS,,840.0,24.0,2762.2000000000003,93.9365,70.73750000000001,474.9805,74.84999999999998,20.73,22330.220000000005,0.999,3.1270499999999997,0.0,0.0
"paneer in white gravy,panner in white cashew curry",SUCCESS,SUCCESS,https://www.tarladalal.com/Paneer-in-White-Gravy-61r,550.5,,639.295,34.7138,34.8525,50.059799999999996,5.678000000000001,21.343500000000006,2799.935,0.0,7.63332,44.5,0.0
instant bread idli,SUCCESS,SUCCESS,https://www.tarladalal.com/Instant-Bread-Idli-No-Fermenting-Required-42095r,605.0,16.0,1732.5,56.775000000000006,14.85,340.77,6.75,9.3,3211.4,0.0,4.8045,9.0,0.0
"ginger chutney,adrak chutney,spicy ginger dip",SUCCESS,SUCCESS,https://www.tarladalal.com/Ginger-Chutney-32898r,155.5,,467.02000000000004,2.4368000000000003,22.878500000000003,64.1128,1.5779999999999998,1.2,1989.76,0.0063,18.69357,0.0,0.0
"spicy tava idli,spicy fried idli,veggie fried idli",SUCCESS,SUCCESS,https://www.tarladalal.com/Spicy-Tava-Idlis-1669r,1524.0,,3241.763571428572,89.42068571428571,67.69671428571428,571.2057571428572,7.3250714285714285,8.286999999999999,2770.697857142857,0.9753,44.90604928571428,32.25,0.0
"fada ni khichdi,vegetable dalia,dalia khichdi",SUCCESS,SUCCESS,https://www.tarladalal.com/Fada-Ni-Khichdi-(-Gujarati-Recipe)-579r,1460.0,,4052.2,220.83499999999998,57.075,685.4150000000001,164.07000000000002,47.117000000000004,2203.4,0.0,1.1492,0.0,0.0
"spicy amla pickle,amla ka achar",SUCCESS,SUCCESS,https://www.tarladalal.com/Spicy-Amla-Pickle-Amla---Achaar-Recipe-3437r,310.0,,587.0,1.25,50.25,34.25,18.25,0.0,3888.3,0.0,5.79,0.0,0.0
"date and sesame poranpoli,khajoor aur til poranpoli,khajoor parantha,sweet dates parantha",SUCCESS,SUCCESS,https://www.tarladalal.com/Date-and-Sesame-Puranpoli-5714r,525.0,4.0,1408.2,37.46900000000001,31.351,255.21999999999997,36.49,49.419999999999995,6794.400000000001,0.0,2.0871,0.0,0.0
"spinach and paneer parantha,palak paneer ka parantha,spinach and 
cottage cheese flatbread",SUCCESS,SUCCESS,https://www.tarladalal.com/Spinach-and-Paneer-Paratha-1476r,860.0,8.0,1989.3,70.14875,59.726,305.93000000000006,27.4075,6.3205,10359.275,0.528,4.064500000000001,25.5,0.0
"dal kalai, bengali kalai dal,bengali style dhuli urad ka daal",SUCCESS,SUCCESS,https://www.tarladalal.com/Dal-Kalai-Bengali-Kalai-Dal-41354r,224.0,,790.4,48.2692,12.861,121.023,23.64,0.51,80.94,0.17600000000000002,0.47686000000000006,0.0,0.0
mix veg in parantha,SUCCESS,SUCCESS,https://www.tarladalal.com/Mixed-Vegetable-Paratha-(--Rotis-and-Subzis)-38896r,782.5,5.0,1649.6,35.884,70.6,224.57600000000002,21.720000000000002,18.784000000000002,6371.85,1.056,2.7937,0.0,0.0
"tomato methi rice,brown rice cooked with tomato and fenugreek,tamatar methi brown rice",SUCCESS,SUCCESS,https://www.tarladalal.com/Tomato-Methi-Rice-(-Iron-Rich-Recipe-)-35073r,1401.0,,3622.14,85.8976,42.269999999999996,720.2226,51.716,11.499,2263.38,0.6596000000000001,16.47194,0.0,0.0
moong dal n paneer chilla,SUCCESS,SUCCESS,https://www.tarladalal.com/Moong-Dal-and-Paneer-Chila-(-Healthy-Snacks)-5645r,363.75,4.0,1012.0875,65.8525,23.5785,134.48825,18.1325,6.461499999999999,2439.2375,0.3675,2.757675,20.4,0.0
"hyderabadi baghara baigan,hyderabadi style bharwa baigan",SUCCESS,SUCCESS,https://www.tarladalal.com/Hyderabadi-Baghara-Baingan-4353r,215.5,,1046.07,15.894400000000001,102.25450000000001,25.1541,11.753000000000004,5.3469999999999995,2922.0900000000006,1.056,6.764180000000001,0.0,0.0
brown rice dosa,SUCCESS,SUCCESS,https://www.tarladalal.com/Brown-Rice-Dosa-Healthy-Dosa-Recipe-42105r,1392.5,35.0,5089.175,133.295,47.340250000000005,1023.7987499999999,65.955,7.92,2081.235,0.012,7.1285,0.0,0.0
"brown rice neer dosa,brown rice water dosa",SUCCESS,SUCCESS,https://www.tarladalal.com/Brown-Rice-Neer-Dosa-Without-Fermentation-42109r,650.0,10.0,2599.8,45.24,64.2,457.5,21.6,3.96,1967.9,0.798,5.6295,0.0,0.0
"potato buckwheat pakodas,kuttu pakodas,kuttu aloo pakodas",SUCCESS,SUCCESS,https://www.tarladalal.com/Potatoes-and-Buckwheat-Pakora-Kuttu-ki-Vrat-Pakodi-42113r,445.0,20.0,1587.1,23.76,118.092,121.575,16.099999999999998,4.526,1977.0,1.76,7.190099999999999,0.0,0.0
"homestyle matar paneer,matar paneer,cottage cheese and green peas",SUCCESS,SUCCESS,https://www.tarladalal.com/Lajjatdar-Paneer-30947r,740.0,,1659.575,100.0,45.16,220.4795,79.06,38.13099999999999,2795.525,0.0,10.732600000000001,60.4,0.0
bread uthappam,SUCCESS,SUCCESS,https://www.tarladalal.com/Bread-Uttapam-Recipe-Instant-Breakfast-42122r,563.0,9.0,1334.6,32.3566,39.9085,214.3486,3.4450000000000003,10.0355,2019.925,0.8533,7.97649,3.0,5.4
"maharashtrian masala bhaat,maharashtrian style vegetable rice,brinjal 
rice,eggplant rice,baingan bhaat,baingan rice",SUCCESS,SUCCESS,,1058.0,,3045.7,94.9076,11.865000000000002,629.9446,66.28,23.832,2037.14,0.08800000000000001,1.6857400000000002,0.0,0.0
"oats matar dosa,oats and green peas dosa",SUCCESS,SUCCESS,https://www.tarladalal.com/Oats-Mutter-Dosa-(-Fibre-Rich-Recipe-)-35079r,960.0,8.0,3076.0,117.6675,61.312,523.105,97.32499999999999,25.102,2087.4500000000003,0.35200000000000004,7.7996,0.0,0.0
"dal vegetable idli,dal sabzi idli,mix vegetable idli",SUCCESS,SUCCESS,https://www.tarladalal.com/Dal-and-Vegetable-Idli-(-Pregnancy-Recipe)-2931r,1010.0,20.0,2171.4999999999995,127.827,39.647999999999996,332.658,89.04,15.606000000000002,2351.32,0.08800000000000001,0.4514,0.0,0.0
"sproted moong dal and methi chilla,ankurit dal ka chila",SUCCESS,SUCCESS,,534.0,4.0,359.25,18.9223,17.391,40.4703,12.27,19.8305,2020.43,0.3675,0.90307,0.0,0.0
"baby corn hara masala,baby corn masala,spiced baby corn",SUCCESS,SUCCESS,https://www.tarladalal.com/Baby-Corn-Hara-Masala-30992r,1592.0,,1890.2420000000002,51.01835,47.95024999999999,313.01385000000005,54.3905,19.6475,130.06,0.528,1.4511649999999996,0.0,0.0
"palak channa dal,spinach and gram dal,spinach dal,palak dal",SUCCESS,SUCCESS,https://www.tarladalal.com/Palak-Chana-Dal-22166r,284.0,,473.75,24.7,6.3229999999999995,80.9784,20.17,6.5,2077.73,0.0,0.014440000000000001,0.0,0.0
"sabudana dosa,sago dosa",SUCCESS,SUCCESS,https://www.tarladalal.com/Sabudana-Dosa-42117r,757.5,30.0,3087.075,47.47,79.57025,533.36375,12.765,0.0,1972.15,0.0,0.7474999999999999,0.0,0.0
"ringna bateta ni kachri,gujrati style aloo baigan",SUCCESS,SUCCESS,https://www.tarladalal.com/Ringna-Bateta-Ni-Kachri-(-Gujarati-Recipe)-606r,485.0,4.0,627.525,8.714250000000002,31.24425,79.584,14.729999999999999,0.81375,1980.1325000000002,0.57975,1.389,0.0,0.0
"turiya patra,gujarati style turai",SUCCESS,SUCCESS,https://www.tarladalal.com/Turiya-Paatra-(-Gujarati-Recipe)-591r,365.0,,531.9499999999999,3.425,49.0,20.369,11.44,4.99,1946.07,0.528,1.389,0.0,0.0
"cucumber channa dal,kheera channa dal",SUCCESS,SUCCESS,https://www.tarladalal.com/Cucumber-Chana-Dal-7534r,230.0,,698.4,31.44,23.46,91.19999999999999,24.51,0.0,2053.82,0.264,0.6945,0.0,0.0
tava channa dal vada,SUCCESS,SUCCESS,https://www.tarladalal.com/Tava-Chana-Dal-Vadas-41779r,155.0,10.0,489.20000000000005,21.8,15.64,66.52,16.580000000000002,3.148,2015.9,0.17600000000000002,0.4698,0.0,0.0
"toovar dal ni khichdi,arhar dal khichdi,yellow khichdi",SUCCESS,SUCCESS,https://www.tarladalal.com/Toovar-Dal-Ni-Khichdi-Gujarati-Recipe-622r,1020.0,,3635.0,128.86,25.28,706.44,44.8,0.0,2057.9,0.0,0.948,0.0,0.0
"jowar bakhri,jowar roti",SUCCESS,SUCCESS,https://www.tarladalal.com/Jowar-Bhakri-Healthy-Jowar-Bhakri-40619r,655.0,6.0,2264.0,69.00500000000001,12.649999999999999,471.585,63.55,0.205,3671.7,0.0,0.0,0.0,0.0
"sabudana thalipeeth,sabudana aloo parantha,sago potato 
parantha",SUCCESS,SUCCESS,https://www.tarladalal.com/Sabudana-Thalipeeth-Upvas-Vrat-Recipe-42112r,525.0,10.0,1597.15,16.8,65.25,243.881,7.875,18.095,1970.1000000000001,0.7040000000000001,4.99015,0.0,0.0
"sprouts dhokla,sprouted mung beans dhokla,ankurit moong dal
 dhokla",SUCCESS,SUCCESS,https://www.tarladalal.com/Sprouts-Dhokla-39007r,520.0,12.0,414.94999999999993,21.0635,20.6405,44.4915,12.604999999999999,20.044999999999998,2017.1000000000001,0.471,1.2274,0.0,0.0
"besan masala peanuts,spicy peanuts,masala peanuts",SUCCESS,SUCCESS,,295.0,,1556.85,68.3925,118.4975,75.625,25.1,17.5775,2021.9,0.7815,13.234499999999999,0.0,0.0
"mag dal ni kachori,gujrati dal ki kachori",SUCCESS,SUCCESS,https://www.tarladalal.com/Mag-Dal-Ni-Kachori-(-Gujarati-Recipe)-564r,835.0,12.0,3191.1,150.3,81.55,466.44800000000004,54.599999999999994,9.98,2122.9500000000003,1.056,2.778,0.0,0.0
idli upma,SUCCESS,SUCCESS,https://www.tarladalal.com/Idli-Upma-Upma-with-Left-Over-Idlis-Recipe-1670r,1080.0,,2500.9071428571433,76.99657142857143,64.64442857142856,407.19721428571427,31.04714285714286,13.6605,3039.135714285714,0.7706999999999999,22.82977857142857,0.0,0.0
"bombay curry soup with spinach,bombay style spinach curry,maharashtrian
 style paalak soup,maharashtrian paalak curry",SUCCESS,SUCCESS,,604.0,,1230.61,78.95540000000001,18.009000000000007,190.57440000000003,35.139,5.864999999999999,36.730000000000004,1.6878000000000002,32.73360999999999,0.0,0.0
